6.9424427000e+03    3.1190521582e-11
6.9424727893e+03    3.1265690455e-11
6.9425028787e+03    3.1341131332e-11
6.9425329680e+03    3.1416845529e-11
6.9425630574e+03    3.1492834366e-11
6.9425931467e+03    3.1569099174e-11
6.9426232361e+03    3.1645641289e-11
6.9426533255e+03    3.1722462057e-11
6.9426834148e+03    3.1799562833e-11
6.9427135041e+03    3.1876944979e-11
6.9427435935e+03    3.1954609865e-11
6.9427736828e+03    3.2032558870e-11
6.9428037722e+03    3.2110793381e-11
6.9428338615e+03    3.2189314795e-11
6.9428639509e+03    3.2268124514e-11
6.9428940402e+03    3.2347223952e-11
6.9429241296e+03    3.2426614531e-11
6.9429542189e+03    3.2506297681e-11
6.9429843083e+03    3.2586274841e-11
6.9430143976e+03    3.2666547458e-11
6.9430444870e+03    3.2747116990e-11
6.9430745763e+03    3.2827984902e-11
6.9431046657e+03    3.2909152670e-11
6.9431347550e+03    3.2990621776e-11
6.9431648444e+03    3.3072393715e-11
6.9431949338e+03    3.3154469989e-11
6.9432250231e+03    3.3236852109e-11
6.9432551124e+03    3.3319541597e-11
6.9432852018e+03    3.3402539983e-11
6.9433152911e+03    3.3485848807e-11
6.9433453805e+03    3.3569469620e-11
6.9433754698e+03    3.3653403980e-11
6.9434055592e+03    3.3737653457e-11
6.9434356485e+03    3.3822219630e-11
6.9434657379e+03    3.3907104088e-11
6.9434958272e+03    3.3992308429e-11
6.9435259166e+03    3.4077834263e-11
6.9435560059e+03    3.4163683208e-11
6.9435860953e+03    3.4249856895e-11
6.9436161846e+03    3.4336356962e-11
6.9436462740e+03    3.4423185059e-11
6.9436763633e+03    3.4510342847e-11
6.9437064527e+03    3.4597831997e-11
6.9437365421e+03    3.4685654190e-11
6.9437666314e+03    3.4773811118e-11
6.9437967207e+03    3.4862304484e-11
6.9438268101e+03    3.4951136002e-11
6.9438568994e+03    3.5040307396e-11
6.9438869888e+03    3.5129820403e-11
6.9439170781e+03    3.5219676768e-11
6.9439471675e+03    3.5309878250e-11
6.9439772568e+03    3.5400426619e-11
6.9440073462e+03    3.5491323654e-11
6.9440374355e+03    3.5582571147e-11
6.9440675249e+03    3.5674170903e-11
6.9440976142e+03    3.5766124736e-11
6.9441277036e+03    3.5858434473e-11
6.9441577929e+03    3.5951101952e-11
